Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAVALLO Andrea,M,TORINO,,M-PSI/01,11/E1,PSICOLOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CAVALLO Federica,F,"""Ca' Foscari"" VENEZIA",,M-GGR/01,11/B1,ECONOMIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),CAVALLO Marco,M,"Univ. Telematica ""E-CAMPUS""",Psicologia,M-PSI/02,11/E1,Non disponibile,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CAVALLO Pietro,M,SALERNO,,M-STO/04,11/A3,"Scienze Politiche, Sociali e della Comunicazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CAVANA Laura,F,BOLOGNA,,M-PED/01,11/D1,"Scienze dell'Educazione ""Giovanni Maria Bertin""",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CAVANNA Donatella,F,GENOVA,,M-PSI/07,11/E4,Scienze della formazione (DISFOR),2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CAVAZZA Nicoletta,F,MODENA e REGGIO EMILIA,,M-PSI/05,11/E3,Comunicazione ed economia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CAVAZZA Stefano,M,BOLOGNA,,M-STO/04,11/A3,Scienze Politiche e Sociali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CAVICCHIOLI Silvia,F,TORINO,,M-STO/04,11/A3,Studi storici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CAVIGLIA Giorgio,M,"CAMPANIA - ""L. VANVITELLI""",,M-PSI/07,11/E4,PSICOLOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CAVINI Walter,M,BOLOGNA,,M-FIL/07,11/C5,Filosofia e Comunicazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CAVUTA Giacomo,M,CHIETI-PESCARA,,M-GGR/02,11/B1,Economia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CECCARELLI Glauco,M,Urbino Carlo Bo,,M-PSI/01,11/E1,Studi Umanistici (DISTUM),2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CECCHETTI Luca,M,Scuola IMT Alti Studi LUCCA,,M-PSI/01,11/E1,Non disponibile,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CECCHINATO Graziano,M,PADOVA,,M-PED/04,11/D2,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CECCONI Luciano,M,MODENA e REGGIO EMILIA,,M-PED/04,11/D2,Educazione e scienze umane,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CECI Lucia,F,"ROMA ""Tor Vergata""",,M-STO/04,11/A3,"Storia, patrimonio culturale, formazione e società",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CECILIANI Andrea,M,BOLOGNA,,M-EDF/01,11/D2,Scienze per la Qualità della Vita,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CEGOLON Andrea,M,MACERATA,,M-PED/01,11/D1,"Scienze politiche, della comunicazione e delle relazioni internazionali",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CELADA BALLANTI Roberto,M,GENOVA,,M-FIL/03,11/C3,"Antichità, filosofia e storia (DAFIST)",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CELATA Filippo,M,"ROMA ""La Sapienza""",,M-GGR/02,11/B1,"Metodi e modelli per l'economia, il territorio e la finanza",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CELENTANO Marco,M,CASSINO e LAZIO MERIDIONALE,,M-FIL/03,11/C3,Lettere e filosofia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CENA Loredana,F,BRESCIA,,M-PSI/08,11/E4,SCIENZE CLINICHE E SPERIMENTALI,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CENTI Beatrice,F,PARMA,,M-FIL/06,11/C5,Discipline Umanistiche Sociali e delle Imprese Culturali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CENTRONE Bruno,M,PISA,,M-FIL/07,11/C5,CIVILTÀ E FORME DEL SAPERE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERA Rosa,F,FOGGIA,,M-PED/01,11/D1,"STUDI UMANISTICI. LETTERE, BENI CULTURALI, SCIENZE DELLA FORMAZIONE",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERASI Laura,F,"""Ca' Foscari"" VENEZIA",,M-STO/04,11/A3,Studi Linguistici e Culturali Comparati,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CERCHIA Giovanni,M,MOLISE,,M-STO/04,11/A3,Economia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CEREDA Ferdinando,M,Cattolica del Sacro Cuore,Scienze della Formazione,M-EDF/01,11/D2,PEDAGOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERESIA Francesco,M,PALERMO,,M-PSI/06,11/E3,Scienze Politiche e delle Relazioni Internazionali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERIOTTI Luca,M,Cattolica del Sacro Cuore,Scienze della Formazione,M-STO/02,11/A2,STORIA MODERNA E CONTEMPORANEA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),CERNIGLIA Luca,M,Univ. Telematica Internazionale UNINETTUNO,Psicologia,M-PSI/07,11/E4,UNINETTUNO,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CERRATO Francesco,M,BOLOGNA,,M-FIL/06,11/C5,Filosofia e Comunicazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CERRETI Claudio,M,ROMA TRE,,M-GGR/01,11/B1,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CERROCCHI Laura,F,MODENA e REGGIO EMILIA,,M-PED/01,11/D1,Educazione e scienze umane,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),CERSOSIMO Mariangela,F,Univ. Telematica Internazionale UNINETTUNO,Psicologia,M-PSI/06,11/E3,UNINETTUNO,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CERTINI Rossella,F,FIRENZE,,M-PED/01,11/D1,Scienze della Formazione e Psicologia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CERUTI Mauro,M,IULM - MILANO,Interpretariato e Traduzione,M-FIL/02,11/C2,"COMUNICAZIONE, ARTI E MEDIA",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CERUTTI Maria Vittoria,F,Cattolica del Sacro Cuore,Lettere e Filosofia,M-STO/06,11/A4,SCIENZE RELIGIOSE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CERUTTI Rita,F,"ROMA ""La Sapienza""",,M-PSI/07,11/E4,Psicologia dinamica e clinica,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERUTTI Stefania,F,PIEMONTE ORIENTALE,,M-GGR/02,11/B1,Studi per l'Economia e l'Impresa,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERVAI Sara,F,TRIESTE,,M-PSI/06,11/E3,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CERVELLI Pierluigi,M,"ROMA ""La Sapienza""",,M-FIL/05,11/C4,Comunicazione e ricerca sociale,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CESA BIANCHI Giovanni Luca,M,MILANO,,M-PSI/01,11/E1,Fisiopatologia medico-chirurgica e dei trapianti,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CESANA Roberta,F,MILANO,,M-STO/08,11/A4,Studi storici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CESARENI Maria Donata,F,"ROMA ""La Sapienza""",,M-PED/04,11/D2,Psicologia dei processi di sviluppo e socializzazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CESARO Alessandra,F,PADOVA,,M-PED/03,11/D2,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CESARONE Virgilio,M,CHIETI-PESCARA,,M-FIL/03,11/C3,"Scienze filosofiche, pedagogiche ed economico-quantitative",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CESTARI Vincenzo,M,"ROMA ""La Sapienza""",,M-PSI/01,11/E1,Psicologia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CEVASCO Roberta,F,SCIENZE GASTRONOMICHE,Scienze Gastronomiche,M-GGR/01,11/B1,UNIVERSITA' DEGLI STUDI DI SCIENZE GASTRONOMICHE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CEVOLANI Gustavo,M,Scuola IMT Alti Studi LUCCA,Altre Strutture,M-FIL/02,11/C2,Non disponibile,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CHATTAT Rabih,M,BOLOGNA,,M-PSI/08,11/E4,Psicologia Renzo Canestrari,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CHERCHI Gavina Luigia Giuseppina,F,SASSARI,,M-FIL/04,11/C4,"Storia, Scienze dell'Uomo e della Formazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CHERUBINI Donatella,F,SIENA,,M-STO/04,11/A3,Scienze Politiche e Internazionali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CHERUBINI Paolo,M,MILANO-BICOCCA,,M-PSI/01,11/E1,PSICOLOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CHIACCHELLA Rita,F,PERUGIA,,M-STO/02,11/A2,"LETTERE - Lingue, letterature e civiltà antiche e moderne",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CHIANDETTI Cinzia,F,TRIESTE,,M-PSI/02,11/E1,SCIENZE DELLA VITA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CHIAPPETTA Lucia,F,ROMA TRE,,M-PED/03,11/D2,Scienze della Formazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CHIARA Luigi,M,MESSINA,,M-STO/04,11/A3,Scienze Politiche e Giuridiche,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CHIARADONNA Riccardo,M,ROMA TRE,,M-FIL/07,11/C5,"Filosofia, Comunicazione e Spettacolo",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CHIAROLANZA Claudia,F,"ROMA ""La Sapienza""",,M-PSI/07,11/E4,Psicologia dinamica e clinica,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CHIESA Rita,F,BOLOGNA,,M-PSI/06,11/E3,Psicologia Renzo Canestrari,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CHIESI Francesca,F,FIRENZE,,M-PSI/03,11/E1,"Neuroscienze, Psicologia, Area del Farmaco e Salute del Bambino (NEUROFARBA)",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CHIODO Simona,F,Politecnico di MILANO,,M-FIL/04,11/C4,Architettura e Studi Urbani,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CHIORRI Carlo,M,GENOVA,,M-PSI/03,11/E1,Scienze della formazione (DISFOR),2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CHIRICO' Donata,F,della CALABRIA,,M-FIL/05,11/C4,Studi Umanistici - DiSU,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CHIRUMBOLO Antonio,M,"ROMA ""La Sapienza""",,M-PSI/03,11/E1,Psicologia dei processi di sviluppo e socializzazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CHISTOLINI Sandra,F,ROMA TRE,,M-PED/01,11/D1,Scienze della Formazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CHITUSSI Barbara,F,MODENA e REGGIO EMILIA,,M-FIL/03,11/C3,EDUCAZIONE E SCIENZE UMANE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CHIURAZZI Gaetano,M,TORINO,,M-FIL/01,11/C1,Filosofia e scienze dell'educazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CHIURCO Carlo,M,VERONA,,M-FIL/03,11/C3,Scienze Umane,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIABARRI Luca,M,MILANO,,M-DEA/01,11/A5,"Filosofia ""Piero Martinetti""",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIAMPANI Andrea,M,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",,M-STO/04,11/A3,"Scienze economiche, politiche e delle lingue moderne",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIAMPI Gabriella,F,TUSCIA,,M-STO/04,11/A3,"Scienze umanistiche, della comunicazione e del turismo",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIANCIO Luca,M,VERONA,,M-STO/05,11/C2,Culture e Civiltà,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIAPPELLI Giovanni,M,TRENTO,,M-STO/02,11/A2,Lettere e Filosofia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIARALLI Antonio,M,PERUGIA,,M-STO/09,11/A4,"LETTERE - Lingue, letterature e civiltà antiche e moderne",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CIARAMELLI Elisa,F,BOLOGNA,,M-PSI/02,11/E1,Psicologia Renzo Canestrari,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIARDI Marco,M,BOLOGNA,,M-STO/05,11/C2,Filosofia e Comunicazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CIASCHI Antonio,M,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",,M-GGR/01,11/B1,"Scienze umane - comunicazione, formazione e psicologia",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIAVOLINO Enrico,M,SALENTO,,M-PSI/03,11/E1,"Storia, Società e Studi sull'Uomo - History, Society and Human Studies",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CICALESE Anna,F,SALERNO,,M-FIL/05,11/C4,"Scienze Politiche, Sociali e della Comunicazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CICATELLO Angelo,M,PALERMO,,M-FIL/01,11/C1,Scienze Umanistiche,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CICCARELLI Pierpaolo,M,CAGLIARI,,M-FIL/03,11/C3,"Pedagogia, Psicologia, Filosofia",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CICCODICOLA Floriana,F,CASSINO e LAZIO MERIDIONALE,,M-DEA/01,11/A5,"Scienze Umane, Sociali e della Salute",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CICCOZZI Antonello,M,L'AQUILA,,M-DEA/01,11/A5,Scienze umane,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CICERI Maria Rita,F,Cattolica del Sacro Cuore,Psicologia,M-PSI/01,11/E1,PSICOLOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CICERO Vincenzo,M,MESSINA,,M-FIL/01,11/C1,"Scienze Cognitive, Psicologiche, Pedagogiche e degli Studi Culturali",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CICOGNANI Elvira,F,BOLOGNA,,M-PSI/05,11/E3,Psicologia Renzo Canestrari,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIERVO Margherita,F,FOGGIA,,M-GGR/02,11/B1,ECONOMIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIGALA Ada,F,PARMA,,M-PSI/04,11/E2,Discipline Umanistiche Sociali e delle Imprese Culturali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIGLIA Francesco Paolo,M,CHIETI-PESCARA,,M-FIL/03,11/C3,"Scienze filosofiche, pedagogiche ed economico-quantitative",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIGLIANO Giovanna,F,Napoli Federico II,,M-STO/04,11/A3,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIMA Rosanna,F,VERONA,,M-PED/01,11/D1,Scienze Umane,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIMATTI Felice,M,della CALABRIA,,M-FIL/05,11/C4,Studi Umanistici - DiSU,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIMINO Silvia,F,"ROMA ""La Sapienza""",,M-PSI/08,11/E4,Psicologia dinamica e clinica,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIMMINO Luigi,M,PERUGIA,,M-FIL/01,11/C1,"FILOSOFIA, SCIENZE SOCIALI, UMANE E DELLA FORMAZIONE",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CINOTTI Alessia,F,EUROPEA di ROMA,Facoltà in Ambito di Storia,M-PED/03,11/D2,SCIENZE UMANE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CINOTTO Simone,M,SCIENZE GASTRONOMICHE,Scienze Gastronomiche,M-STO/04,11/A3,UNIVERSITA' DEGLI STUDI DI SCIENZE GASTRONOMICHE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CINQUE Maria,F,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",,M-PED/03,11/D2,"Scienze umane - comunicazione, formazione e psicologia",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CIOTTI Maria,F,MACERATA,,M-STO/02,11/A2,"Studi umanistici - lingue, mediazione, storia, lettere, filosofia",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIPOLLETTA Patrizia,F,ROMA TRE,,M-FIL/03,11/C3,"Filosofia, Comunicazione e Spettacolo",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIPOLLETTA Sabrina,F,PADOVA,,M-PSI/05,11/E3,PSICOLOGIA GENERALE - DPG,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIPOLOTTI Lisa,F,PALERMO,,M-PSI/02,11/E1,"Scienze psicologiche, pedagogiche e della formazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CIPRESSO Pietro,M,Cattolica del Sacro Cuore,Psicologia,M-PSI/03,11/E1,PSICOLOGIA,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,CIPRIANI Giovanni,M,FIRENZE,,M-STO/02,11/A2,"Storia, Archeologia, Geografia, Arte e Spettacolo (SAGAS)",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIRACI Anna Maria,F,ROMA TRE,,M-PED/03,11/D2,Scienze della Formazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CIRACI' Fabio,M,SALENTO,,M-FIL/06,11/C5,STUDI UMANISTICI,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIRELLI Caterina Anna,F,CATANIA,,M-GGR/02,11/B1,Economia e Impresa,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIRIELLO Giovanni,M,Napoli Federico II,,M-FIL/06,11/C5,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIRILLO Giuseppe,M,"CAMPANIA - ""L. VANVITELLI""",,M-STO/02,11/A2,"SCIENZE POLITICHE ""JEAN MONNET""",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CISLAGHI Alessandra,F,TRIESTE,,M-FIL/01,11/C1,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CITARELLA Francesco,M,SALERNO,,M-GGR/02,11/B1,Ingegneria dell'Informazione ed Elettrica e Matematica applicata,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CITARELLA Germana,F,SALERNO,,M-GGR/01,11/B1,Scienze Giuridiche (Scuola di Giurisprudenza),2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIUCCI Enrica,F,FIRENZE,,M-PSI/04,11/E2,Scienze della Formazione e Psicologia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CIUFFREDA Antonio,M,BARI,,M-STO/02,11/A2,"Scienze della Formazione, Psicologia, Comunicazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,CIVALE Gianclaudio,M,MILANO,,M-STO/02,11/A2,Studi storici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CIVILE Giuseppe,M,"""L'Orientale"" di NAPOLI",,M-STO/04,11/A3,SCIENZE UMANE E SOCIALI,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CLARIZIA Laura,F,SALERNO,,M-PED/01,11/D1,"Scienze Umane, Filosofiche e della Formazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CLEMENTI Marco,M,della CALABRIA,,M-STO/03,11/A3,Scienze Politiche e Sociali - DiSPeS,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CLEMENTI Siglinde,F,Libera Università di BOLZANO,Scienze della Formazione,M-STO/02,11/A2,Non disponibile,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CLERICI Carlo Alfredo,M,MILANO,,M-PSI/01,11/E1,Oncologia ed emato-oncologia,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,CLERICI Maria Antonietta,F,Politecnico di MILANO,,M-GGR/02,11/B1,Architettura e Studi Urbani,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CLERICUZIO Antonio,M,ROMA TRE,,M-STO/05,11/C2,Studi Umanistici,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,COCCHINI Francesca,F,"ROMA ""La Sapienza""",,M-STO/07,11/A4,"Storia, culture, religioni",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,COCCO Vincenzo,M,SALERNO,,M-FIL/03,11/C3,Scienze del Patrimonio Culturale,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),COCO Emanuele Giuseppe,M,CATANIA,,M-FIL/06,11/C5,SCIENZE DELLA FORMAZIONE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,CODISPOTI Maurizio,M,BOLOGNA,,M-PSI/01,11/E1,Psicologia Renzo Canestrari,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,COGGI Cristina,F,TORINO,,M-PED/04,11/D2,Filosofia e scienze dell'educazione,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,COGNETTI Giuseppe,M,SIENA,,M-FIL/06,11/C5,Scienze Storiche e dei Beni Culturali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,COLACI Anna Maria,F,SALENTO,,M-PED/02,11/D1,"Storia, Società e Studi sull'Uomo - History, Society and Human Studies",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,COLANGELO Carmelo,M,SALERNO,,M-FIL/03,11/C3,"Scienze Umane, Filosofiche e della Formazione",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,COLAZZO Salvatore,M,SALENTO,,M-PED/04,11/D2,"Storia, Società e Studi sull'Uomo - History, Society and Human Studies",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,COLETTI Chiara,F,PERUGIA,,M-STO/02,11/A2,"LETTERE - Lingue, letterature e civiltà antiche e moderne",2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,COLI Daniela,F,FIRENZE,,M-FIL/06,11/C5,Lettere e Filosofia (DILEF),2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,COLICCHI Enza,F,MESSINA,,M-PED/01,11/D1,Civiltà Antiche e Moderne,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato confermato,COLIVA Annalisa,F,MODENA e REGGIO EMILIA,,M-FIL/05,11/C4,Studi linguistici e culturali,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,COLLAVINI Simone Maria,M,PISA,,M-STO/01,11/A1,CIVILTÀ E FORME DEL SAPERE,2017,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
