Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato confermato,D'ANTONI Massimo Andrea,M,SIENA,,SECS-P/03,13/A3,Economia Politica e Statistica,2020,13 - Scienze economiche e statistiche
Associato,D'APOLITO Elisabetta,F,FOGGIA,,SECS-P/11,13/B4,ECONOMIA,2020,13 - Scienze economiche e statistiche
Associato confermato,D'ARCANGELIS Anna Maria,F,TUSCIA,,SECS-P/11,13/B4,"Economia, Ingegneria, Società e Impresa",2020,13 - Scienze economiche e statistiche
Ordinario,D'ASCENZO Fabrizio,M,"ROMA ""La Sapienza""",,SECS-P/13,13/B5,Management,2020,13 - Scienze economiche e statistiche
Associato,D'ATTOMA Ida,F,BOLOGNA,,SECS-S/03,13/D2,"Scienze Statistiche ""Paolo Fortunati""",2020,13 - Scienze economiche e statistiche
Ordinario,D'ECCLESIA Rita Laura,F,"ROMA ""La Sapienza""",,SECS-S/06,13/D4,Scienze statistiche,2020,13 - Scienze economiche e statistiche
Associato confermato,D'EPIFANIO Giulio,M,PERUGIA,,SECS-S/05,13/D3,SCIENZE POLITICHE,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),D'ERRICO Maria Chiara,F,PERUGIA,,SECS-P/01,13/A1,ECONOMIA,2020,13 - Scienze economiche e statistiche
Associato confermato,D'ERRICO Rita Maria Michela,F,ROMA TRE,,SECS-P/12,13/C1,Economia Aziendale,2020,13 - Scienze economiche e statistiche
Associato confermato,D'ESPOSITO Francesco,M,CHIETI-PESCARA,,SECS-P/12,13/C1,Economia,2020,13 - Scienze economiche e statistiche
Associato,D'ESTE Carlotta,F,Cattolica del Sacro Cuore,Economia e Giurisprudenza,SECS-P/07,13/B1,SCIENZE ECONOMICHE E SOCIALI (DISES),2020,13 - Scienze economiche e statistiche
Associato,D'IPPOLITI Carlo,M,"ROMA ""La Sapienza""",,SECS-P/01,13/A1,Scienze statistiche,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),D'ISANTO Federica,F,Napoli Federico II,,SECS-P/01,13/A1,SCIENZE POLITICHE,2020,13 - Scienze economiche e statistiche
Ordinario,D'ONZA Giuseppe,M,PISA,,SECS-P/07,13/B1,ECONOMIA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ricercatore,D'ORIO Giovanni,M,della CALABRIA,,SECS-P/02,13/A2,"Economia, Statistica e Finanza ""Giovanni Anania"" - DESF",2020,13 - Scienze economiche e statistiche
Associato confermato,D'ORLANDO Fabio,M,CASSINO e LAZIO MERIDIONALE,,SECS-P/01,13/A1,Economia e Giurisprudenza,2020,13 - Scienze economiche e statistiche
Associato confermato,D'ORTONA Nicolino Ettore,M,SANNIO di BENEVENTO,,SECS-S/06,13/D4,"Diritto, Economia, Management e Metodi Quantitativi",2020,13 - Scienze economiche e statistiche
Associato confermato,D'OVIDIO Francesco Domenico,M,BARI,,SECS-S/05,13/D3,Economia e Finanza,2020,13 - Scienze economiche e statistiche
Ricercatore,D'UGGENTO Angela Maria,F,BARI,,SECS-S/01,13/D1,Economia e Finanza,2020,13 - Scienze economiche e statistiche
Ordinario,D'URSO Pierpaolo,M,"ROMA ""La Sapienza""",,SECS-S/01,13/D1,Scienze sociali ed economiche,2020,13 - Scienze economiche e statistiche
Associato confermato,D'UVA Marcella,F,"""Parthenope"" di NAPOLI",,SECS-P/01,13/A1,STUDI AZIENDALI ED ECONOMICI,2020,13 - Scienze economiche e statistiche
Ricercatore,DA EMPOLI Stefano,M,ROMA TRE,,SECS-P/01,13/A1,Giurisprudenza,2020,13 - Scienze economiche e statistiche
Ordinario,DACREMA Pierangelo,M,della CALABRIA,,SECS-P/11,13/B4,Studi Umanistici - DiSU,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DADDI Tiberio,M,Scuola Superiore Sant'Anna,,SECS-P/08,13/B2,ISTITUTO DI MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ordinario,DAGNINO Giovanni Battista,M,"Libera Univ. ""Maria SS.Assunta""-LUMSA - ROMA",,SECS-P/08,13/B2,Giurisprudenza (corsi di laurea a Palermo),2020,13 - Scienze economiche e statistiche
Associato,DAINELLI Francesco,M,FIRENZE,,SECS-P/07,13/B1,Scienze per l'Economia e per l'Impresa (DISEI),2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DAL BIANCO Chiara,F,PADOVA,,SECS-P/05,13/A5,"SCIENZE ECONOMICHE E AZIENDALI ""MARCO FANNO"" (DSEA)",2020,13 - Scienze economiche e statistiche
Associato,DAL DEGAN Francesca,F,PISA,,SECS-P/04,13/C1,ECONOMIA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Associato,DAL FORNO Arianna,F,MOLISE,,SECS-S/06,13/D4,Economia,2020,13 - Scienze economiche e statistiche
Associato,DAL MASO Lorenzo,M,BOLOGNA,,SECS-P/07,13/B1,Scienze Aziendali,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DAL MOLIN Martina,F,Gran Sasso Science Institute,,SECS-P/06,13/A4,AREA DI SCIENZE SOCIALI,2020,13 - Scienze economiche e statistiche
Associato confermato,DALL'AGLIO Marco,M,Luiss Guido Carli,,SECS-S/06,13/D4,ECONOMIA E FINANZA,2020,13 - Scienze economiche e statistiche
Ricercatore,DALL'AGLIO Vincenzo,M,PARMA,,SECS-P/01,13/A1,Scienze Economiche e Aziendali,2020,13 - Scienze economiche e statistiche
Associato,DALLA PELLEGRINA Lucia,F,MILANO-BICOCCA,,SECS-P/01,13/A1,"ECONOMIA, METODI QUANTITATIVI E STRATEGIE DI IMPRESA",2020,13 - Scienze economiche e statistiche
Associato confermato,DALLA SEGA Franco,M,Cattolica del Sacro Cuore,Giurisprudenza,SECS-P/07,13/B1,SCIENZE DELL'ECONOMIA E DELLA GESTIONE AZIENDALE,2020,13 - Scienze economiche e statistiche
Associato,DALLA VALLE Alessandra,F,PADOVA,,SECS-S/01,13/D1,SCIENZE STATISTICHE,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DALLA VIA Nicola,M,Libera Università di BOLZANO,Economia,SECS-P/07,13/B1,Non disponibile,2020,13 - Scienze economiche e statistiche
Ordinario,DALLA ZUANNA Gianpiero,M,PADOVA,,SECS-S/04,13/D3,SCIENZE STATISTICHE,2020,13 - Scienze economiche e statistiche
Ricercatore,DALLE NOGARE Chiara,F,BRESCIA,,SECS-P/01,13/A1,ECONOMIA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ordinario,DALLI Daniele,M,PISA,,SECS-P/08,13/B2,ECONOMIA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ordinario,DALLOCCHIO Maurizio,M,Bocconi MILANO,Economia,SECS-P/09,13/B4,FINANZA,2020,13 - Scienze economiche e statistiche
Ordinario,DALMAZZO Alberto,M,SIENA,,SECS-P/01,13/A1,Economia Politica e Statistica,2020,13 - Scienze economiche e statistiche
Associato,DALMAZZONE Silvana,F,TORINO,,SECS-P/02,13/A2,"Economia e Statistica ""Cognetti de Martiis""",2020,13 - Scienze economiche e statistiche
Associato,DAMERI Renata,F,GENOVA,,SECS-P/07,13/B1,Economia,2020,13 - Scienze economiche e statistiche
Associato confermato,DAMIANI Mirella,F,PERUGIA,,SECS-P/01,13/A1,SCIENZE POLITICHE,2020,13 - Scienze economiche e statistiche
Ordinario,DAMILANO Marina,F,TORINO,,SECS-P/11,13/B4,Management,2020,13 - Scienze economiche e statistiche
Ricercatore,DAMMACCO Giuseppe,M,BARI,,SECS-P/07,13/B1,"Economia, Management e Diritto dellImpresa",2020,13 - Scienze economiche e statistiche
Ordinario,DANDOLO Francesco,M,Napoli Federico II,,SECS-P/12,13/C1,Scienze Politiche,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DANIELE Gianmarco,M,MILANO,,SECS-P/03,13/A3,"SCIENZE GIURIDICHE ""CESARE BECCARIA""",2020,13 - Scienze economiche e statistiche
Ordinario,DANIELE Vittorio,M,CATANZARO,,SECS-P/02,13/A2,"Giurisprudenza, Economia e Sociologia",2020,13 - Scienze economiche e statistiche
Ordinario,DANIELIS Romeo,M,TRIESTE,,SECS-P/06,13/A4,"Scienze Economiche, Aziendali, Matematiche e Statistiche",2020,13 - Scienze economiche e statistiche
Associato confermato,DANOVI Alessandro,M,BERGAMO,,SECS-P/08,13/B2,"Scienze aziendali, economiche e metodi quantitativi",2020,13 - Scienze economiche e statistiche
Ordinario,DARDANONI Valentino,M,PALERMO,,SECS-P/03,13/A3,"Scienze Economiche, Aziendali e Statistiche (SEAS)",2020,13 - Scienze economiche e statistiche
Ricercatore,DARIS Roberto,M,TRIESTE,,SECS-S/06,13/D4,"Scienze Economiche, Aziendali, Matematiche e Statistiche",2020,13 - Scienze economiche e statistiche
Associato,DAVINO Cristina,F,Napoli Federico II,,SECS-S/01,13/D1,Scienze Economiche e Statistiche,2020,13 - Scienze economiche e statistiche
Associato,DE ANGELIS Luca,M,BOLOGNA,,SECS-P/05,13/A5,Scienze Economiche,2020,13 - Scienze economiche e statistiche
Ordinario,DE ANGELIS Matteo,M,Luiss Guido Carli,,SECS-P/08,13/B2,IMPRESA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ordinario,DE ANGELIS Paolo,M,"ROMA ""La Sapienza""",,SECS-S/06,13/D4,"Metodi e modelli per l'economia, il territorio e la finanza",2020,13 - Scienze economiche e statistiche
Ordinario,DE ARCANGELIS Giuseppe,M,"ROMA ""La Sapienza""",,SECS-P/01,13/A1,Scienze sociali ed economiche,2020,13 - Scienze economiche e statistiche
Ricercatore,DE BATTISTI Francesca,F,MILANO,,SECS-S/01,13/D1,"Economia, management e metodi quantitativi",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE BENEDETTO Marco Alberto,M,della CALABRIA,,SECS-P/03,13/A3,"ECONOMIA, STATISTICA E FINANZA ""GIOVANNI ANANIA"" - DESF",2020,13 - Scienze economiche e statistiche
Ordinario,DE BENEDICTIS Luca,M,MACERATA,,SECS-P/01,13/A1,Economia e diritto,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE BERNARDI Carlo Alberto,M,Cattolica del Sacro Cuore,Economia,SECS-S/06,13/D4,"DISCIPLINE MATEMATICHE, FINANZA MATEMATICA ED ECONOMETRIA",2020,13 - Scienze economiche e statistiche
Ricercatore,DE BERNARDI Paola,F,TORINO,,SECS-P/07,13/B1,Management,2020,13 - Scienze economiche e statistiche
Associato,DE BLASI Pierpaolo,M,TORINO,,SECS-S/01,13/D1,Scienze economico-sociali e matematico-statistiche,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE BLASIS Riccardo,M,"LUM ""Giuseppe Degennaro""",,SECS-S/06,13/D4,"MANAGEMENT, FINANZA E TECNOLOGIA",2020,13 - Scienze economiche e statistiche
Ordinario,DE BONIS Valeria,F,"ROMA ""La Sapienza""",,SECS-P/03,13/A3,Studi Giuridici ed Economici,2020,13 - Scienze economiche e statistiche
Associato confermato,DE CANTIS Stefano,M,PALERMO,,SECS-S/05,13/D3,"Scienze Economiche, Aziendali e Statistiche (SEAS)",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE CAPITANI Lucio,M,MILANO-BICOCCA,,SECS-S/01,13/D1,STATISTICA E METODI QUANTITATIVI,2020,13 - Scienze economiche e statistiche
Ordinario,DE CARLO Manuela,F,IULM - MILANO,Arti e Turismo,SECS-P/07,13/B1,"BUSINESS, LAW, ECONOMICS AND CONSUMER BEHAVIOUR -BUSINESS, DIRITTO, ECONOMIA E CONSUMI",2020,13 - Scienze economiche e statistiche
Associato,DE CASTRIS Marusca,F,ROMA TRE,,SECS-S/03,13/D2,Scienze Politiche,2020,13 - Scienze economiche e statistiche
Ordinario,DE CESARE Luigi,M,FOGGIA,,SECS-S/06,13/D4,ECONOMIA,2020,13 - Scienze economiche e statistiche
Ordinario,DE CHIARA Alessandra,F,"""L'Orientale"" di NAPOLI",,SECS-P/08,13/B2,SCIENZE UMANE E SOCIALI,2020,13 - Scienze economiche e statistiche
Associato confermato,DE CIAN Enrica,F,"""Ca' Foscari"" VENEZIA",,SECS-P/02,13/A2,Economia,2020,13 - Scienze economiche e statistiche
Ricercatore,DE CLEMENTE Isabella Maria,F,Napoli Federico II,,SECS-P/13,13/B5,"Economia, Management, Istituzioni",2020,13 - Scienze economiche e statistiche
Ricercatore,DE COSMO Lucrezia Maria,F,BARI,,SECS-P/08,13/B2,"Economia, Management e Diritto dellImpresa",2020,13 - Scienze economiche e statistiche
Ricercatore,DE CRESCENZO Veronica,F,VERONA,,SECS-P/11,13/B4,Economia aziendale,2020,13 - Scienze economiche e statistiche
Ricercatore,DE CRISTOFARO Tiziana,F,CHIETI-PESCARA,,SECS-P/07,13/B1,Economia,2020,13 - Scienze economiche e statistiche
Associato,DE DONNO Marzia,F,PARMA,,SECS-S/06,13/D4,Scienze Economiche e Aziendali,2020,13 - Scienze economiche e statistiche
Ricercatore,DE FELICE Annunziata,F,BARI,,SECS-P/01,13/A1,Giurisprudenza,2020,13 - Scienze economiche e statistiche
Ordinario,DE FELICE Massimo,M,"ROMA ""La Sapienza""",,SECS-S/06,13/D4,Scienze statistiche,2020,13 - Scienze economiche e statistiche
Ordinario,DE FILIPPIS Fabrizio,M,ROMA TRE,,SECS-P/02,13/A2,Economia,2020,13 - Scienze economiche e statistiche
Ordinario,DE FRAJA Giovanni,M,"ROMA ""Tor Vergata""",,SECS-P/03,13/A3,Economia e Finanza,2020,13 - Scienze economiche e statistiche
Associato confermato,DE FRANCESCO Massimo Alfiero,M,SIENA,,SECS-P/01,13/A1,Economia Politica e Statistica,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE GENNARO Davide,M,SALERNO,,SECS-P/10,13/B3,SCIENZE AZIENDALI - MANAGEMENT & INNOVATION SYSTEMS,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE GIACOMO Maria Rosa,F,Scuola Superiore Sant'Anna,,SECS-P/08,13/B2,CLASSE ACCADEMICA DI SCIENZE SOCIALI,2020,13 - Scienze economiche e statistiche
Ricercatore,DE GIOVANNI Domenico,M,della CALABRIA,,SECS-S/06,13/D4,"Economia, Statistica e Finanza ""Giovanni Anania"" - DESF",2020,13 - Scienze economiche e statistiche
Ordinario,DE GIOVANNI Livia,F,Luiss Guido Carli,,SECS-S/01,13/D1,SCIENZE POLITICHE,2020,13 - Scienze economiche e statistiche
Associato confermato,DE GIOVANNI Pietro,M,Luiss Guido Carli,,SECS-P/08,13/B2,IMPRESA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Associato confermato,DE GIULI Maria Elena,F,PAVIA,,SECS-S/06,13/D4,SCIENZE ECONOMICHE E AZIENDALI,2020,13 - Scienze economiche e statistiche
Ordinario,DE IACO Sandra,F,SALENTO,,SECS-S/01,13/D1,Scienze dell'Economia,2020,13 - Scienze economiche e statistiche
Ordinario,DE LAURENTIS Giacomo,M,Bocconi MILANO,Economia,SECS-P/11,13/B4,FINANZA,2020,13 - Scienze economiche e statistiche
Ricercatore,DE LEO Federica,F,SALENTO,,SECS-P/13,13/B5,Scienze dell'Economia,2020,13 - Scienze economiche e statistiche
Ordinario,DE LISA Riccardo,M,CAGLIARI,,SECS-P/11,13/B4,Scienze Economiche ed Aziendali,2020,13 - Scienze economiche e statistiche
Ordinario,DE LISO Nicola,M,SALENTO,,SECS-P/01,13/A1,Scienze Giuridiche,2020,13 - Scienze economiche e statistiche
Associato confermato,DE LUCA Francesco,M,CHIETI-PESCARA,,SECS-P/07,13/B1,Economia aziendale,2020,13 - Scienze economiche e statistiche
Ordinario,DE LUCA Giacomo Davide,M,Libera Università di BOLZANO,Economia,SECS-P/01,13/A1,FACOLTA' DI ECONOMIA,2020,13 - Scienze economiche e statistiche
Ordinario,DE LUCA Giovanni,M,"""Parthenope"" di NAPOLI",,SECS-S/03,13/D2,STUDI AZIENDALI E QUANTITATIVI,2020,13 - Scienze economiche e statistiche
Associato,DE LUCA Giuseppe,M,PALERMO,,SECS-P/05,13/A5,"Scienze Economiche, Aziendali e Statistiche (SEAS)",2020,13 - Scienze economiche e statistiche
Ordinario,DE LUCA Giuseppe,M,MILANO,,SECS-P/12,13/C1,"Economia, management e metodi quantitativi",2020,13 - Scienze economiche e statistiche
Associato,DE LUCA Pasquale,M,"ROMA ""La Sapienza""",,SECS-P/07,13/B1,Diritto ed economia delle attività produttive,2020,13 - Scienze economiche e statistiche
Ordinario,DE LUCA MELCHIORI Patrizia,F,TRIESTE,,SECS-P/08,13/B2,"Scienze Economiche, Aziendali, Matematiche e Statistiche",2020,13 - Scienze economiche e statistiche
Ricercatore,DE LUCIA Caterina,F,FOGGIA,,SECS-P/02,13/A2,"ECONOMIA, MANAGEMENT E TERRITORIO",2020,13 - Scienze economiche e statistiche
Associato,DE MARCHI Valentina,F,PADOVA,,SECS-P/08,13/B2,"SCIENZE ECONOMICHE E AZIENDALI ""MARCO FANNO"" (DSEA)",2020,13 - Scienze economiche e statistiche
Ricercatore,DE MARCHIS Roberto,M,"ROMA ""La Sapienza""",,SECS-S/06,13/D4,"Metodi e modelli per l'economia, il territorio e la finanza",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE MARCO Filippo,M,Bocconi MILANO,Economia,SECS-P/11,13/B4,FINANZA,2020,13 - Scienze economiche e statistiche
Associato,DE MARCO Giuseppe,M,"""Parthenope"" di NAPOLI",,SECS-S/06,13/D4,STUDI AZIENDALI E QUANTITATIVI,2020,13 - Scienze economiche e statistiche
Straordinario tempo determinato,DE MARCO Marco,M,Univ. Telematica Internazionale UNINETTUNO,Economia,SECS-P/10,13/B3,Non disponibile,2020,13 - Scienze economiche e statistiche
Associato,DE MARTINI Daniele,M,MILANO-BICOCCA,,SECS-S/01,13/D1,STATISTICA E METODI QUANTITATIVI,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE MASI Sara,F,FIRENZE,,SECS-P/08,13/B2,SCIENZE PER L'ECONOMIA E PER L'IMPRESA (DISEI),2020,13 - Scienze economiche e statistiche
Ordinario,DE MASSIS Alfredo,M,Libera Università di BOLZANO,Economia,SECS-P/08,13/B2,FACOLTA' DI ECONOMIA,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE MATTEIS Fabio,M,BARI,,SECS-P/07,13/B1,"JONICO IN ""SISTEMI GIURIDICI ED ECONOMICI DEL MEDITERRANEO: SOCIETÀ, AMBIENTE, CULTURE""",2020,13 - Scienze economiche e statistiche
Straordinario tempo determinato,DE MATTEO Carlo Antonio,M,"Univ. Telematica ""Universitas MERCATORUM""",Economia,SECS-P/08,13/B2,Non disponibile,2020,13 - Scienze economiche e statistiche
Associato confermato,DE MURO Pasquale,M,ROMA TRE,,SECS-P/02,13/A2,Economia,2020,13 - Scienze economiche e statistiche
Associato confermato,DE NICOLA Manuel,M,TERAMO,,SECS-P/07,13/B1,FACOLTA' DI SCIENZE DELLA COMUNICAZIONE,2020,13 - Scienze economiche e statistiche
Ordinario,DE NISCO Alessandro,M,Univ. Studi Internazionali di ROMA (UNINT),Economia,SECS-P/08,13/B2,PIO V,2020,13 - Scienze economiche e statistiche
Associato confermato,DE NITO Ernesto,M,SALERNO,,SECS-P/10,13/B3,Scienze Economiche e Statistiche,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE NONI Ivan,M,PADOVA,,SECS-P/08,13/B2,"SCIENZE ECONOMICHE E AZIENDALI ""MARCO FANNO"" (DSEA)",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),DE NUCCIO Elbano,M,"LUM ""Giuseppe Degennaro""",,SECS-P/07,13/B1,"MANAGEMENT, FINANZA E TECNOLOGIA",2020,13 - Scienze economiche e statistiche
Ordinario,DE PAOLA Maria,F,della CALABRIA,,SECS-P/01,13/A1,"Economia, Statistica e Finanza ""Giovanni Anania"" - DESF",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE PASCALE Gianluigi,M,FOGGIA,,SECS-P/06,13/A4,ECONOMIA,2020,13 - Scienze economiche e statistiche
Associato confermato,DE ROSA Bruno,M,TRIESTE,,SECS-P/07,13/B1,"Scienze Economiche, Aziendali, Matematiche e Statistiche",2020,13 - Scienze economiche e statistiche
Ordinario,DE ROSE Alessandra,F,"ROMA ""La Sapienza""",,SECS-S/04,13/D3,"Metodi e modelli per l'economia, il territorio e la finanza",2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DE ROSIS Sabina,F,Scuola Superiore Sant'Anna,,SECS-P/07,13/B1,CLASSE ACCADEMICA DI SCIENZE SOCIALI,2020,13 - Scienze economiche e statistiche
Associato confermato,DE SANCTIS Angela Anna,F,CHIETI-PESCARA,,SECS-S/06,13/D4,Economia aziendale,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DE SANTIS Federica,F,PISA,,SECS-P/07,13/B1,ECONOMIA E MANAGEMENT,2020,13 - Scienze economiche e statistiche
Ordinario,DE SANTIS Fulvio,M,"ROMA ""La Sapienza""",,SECS-S/01,13/D1,Scienze statistiche,2020,13 - Scienze economiche e statistiche
Ordinario,DE SANTIS Gustavo,M,FIRENZE,,SECS-S/04,13/D3,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",2020,13 - Scienze economiche e statistiche
Associato confermato,DE SIANO Rita,F,"""Parthenope"" di NAPOLI",,SECS-P/02,13/A2,STUDI AZIENDALI ED ECONOMICI,2020,13 - Scienze economiche e statistiche
Associato confermato,DE SIMONE Anna,F,Napoli Federico II,,SECS-S/06,13/D4,"Matematica e Applicazioni ""Renato Caccioppoli""",2020,13 - Scienze economiche e statistiche
Associato,DE SIMONE Elina,F,ROMA TRE,,SECS-P/03,13/A3,Economia,2020,13 - Scienze economiche e statistiche
Ordinario,DE SINOPOLI Francesco,M,VERONA,,SECS-P/01,13/A1,Scienze economiche,2020,13 - Scienze economiche e statistiche
Ordinario,DE STEFANO Domenico,M,TRIESTE,,SECS-S/05,13/D3,Scienze Politiche e Sociali,2020,13 - Scienze economiche e statistiche
Ordinario,DE SURY Paul,M,TORINO,,SECS-P/11,13/B4,Management,2020,13 - Scienze economiche e statistiche
Ordinario,DE VINCENTIIS Paola,F,TORINO,,SECS-P/11,13/B4,Management,2020,13 - Scienze economiche e statistiche
Straordinario tempo determinato,DEBLASIO Antonio,M,Univ. Telematica PEGASO,Giurisprudenza,SECS-P/08,13/B2,SCIENZE GIURIDICHE ED ECONOMICHE,2020,13 - Scienze economiche e statistiche
Associato,DECAROLIS Francesco,M,Bocconi MILANO,Economia,SECS-P/01,13/A1,ECONOMIA,2020,13 - Scienze economiche e statistiche
Ordinario,DECASTRI Maurizio,M,"ROMA ""Tor Vergata""",,SECS-P/10,13/B3,Management e Diritto,2020,13 - Scienze economiche e statistiche
Associato confermato,DEGL'INNOCENTI Marta,F,MILANO,,SECS-P/11,13/B4,"Economia, management e metodi quantitativi",2020,13 - Scienze economiche e statistiche
Associato,DEGLI ANTONI Giacomo,M,PARMA,,SECS-P/02,13/A2,"Giurisprudenza, Studi Politici e Internazionali",2020,13 - Scienze economiche e statistiche
Straordinario tempo determinato,DEIANA Angelo,M,"Univ. Telematica ""Universitas MERCATORUM""",Economia,SECS-P/09,13/B4,Non disponibile,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DEIANA Claudio,M,CAGLIARI,,SECS-P/01,13/A1,SCIENZE ECONOMICHE ED AZIENDALI,2020,13 - Scienze economiche e statistiche
Ordinario,DEIDDA Luca Gabriele,M,SASSARI,,SECS-P/01,13/A1,Scienze Economiche e Aziendali,2020,13 - Scienze economiche e statistiche
Ordinario,DEIDDA GAGLIARDO Enrico,M,FERRARA,,SECS-P/07,13/B1,Economia e management,2020,13 - Scienze economiche e statistiche
Associato,DEL BALDO Mara,F,Urbino Carlo Bo,,SECS-P/07,13/B1,"Economia, Società, Politica (DESP)",2020,13 - Scienze economiche e statistiche
Ordinario,DEL BENE Luca,M,Politecnica delle MARCHE,,SECS-P/07,13/B1,MANAGEMENT,2020,13 - Scienze economiche e statistiche
Associato,DEL BO Chiara Fernanda Maria,F,MILANO,,SECS-P/03,13/A3,"Economia, management e metodi quantitativi",2020,13 - Scienze economiche e statistiche
Associato,DEL BOSCO Barbara,F,MILANO-BICOCCA,,SECS-P/08,13/B2,SCIENZE ECONOMICO-AZIENDALI E DIRITTO PER L'ECONOMIA,2020,13 - Scienze economiche e statistiche
Straordinario tempo determinato,DEL BROCCO Paolo,M,"Univ. Telematica ""Universitas MERCATORUM""",Economia,SECS-P/07,13/B1,Non disponibile,2020,13 - Scienze economiche e statistiche
Associato,DEL CHIAPPA Giacomo,M,SASSARI,,SECS-P/08,13/B2,Scienze Economiche e Aziendali,2020,13 - Scienze economiche e statistiche
Associato,DEL GATTO Massimo,M,CHIETI-PESCARA,,SECS-P/01,13/A1,Economia,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),DEL GAUDIO Belinda Laura,F,"""Parthenope"" di NAPOLI",,SECS-P/11,13/B4,STUDI AZIENDALI E QUANTITATIVI,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),DEL GAUDIO Giovanna,F,Napoli Federico II,,SECS-P/08,13/B2,"ECONOMIA, MANAGEMENT, ISTITUZIONI",2020,13 - Scienze economiche e statistiche
Ordinario,DEL GIUDICE Alfonso,M,Cattolica del Sacro Cuore,Economia,SECS-P/09,13/B4,SCIENZE DELL'ECONOMIA E DELLA GESTIONE AZIENDALE,2020,13 - Scienze economiche e statistiche
Ordinario,DEL GIUDICE Manlio,M,LINK CAMPUS,Scuola di A.attiv.did.UndergraduateGraduate,SECS-P/08,13/B2,DIPARTIMENTO DI SCIENZE UMANE,2020,13 - Scienze economiche e statistiche
Ordinario,DEL POZZO Antonio,M,MESSINA,,SECS-P/07,13/B1,Economia,2020,13 - Scienze economiche e statistiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),DEL PRETE Davide,M,"""Parthenope"" di NAPOLI",,SECS-P/02,13/A2,STUDI AZIENDALI ED ECONOMICI,2020,13 - Scienze economiche e statistiche
Ricercatore,DEL PRETE Rosa,F,SANNIO di BENEVENTO,,SECS-P/12,13/C1,"Diritto, Economia, Management e Metodi Quantitativi",2020,13 - Scienze economiche e statistiche
Associato confermato,DEL SIGNORE Antonella,F,CHIETI-PESCARA,,SECS-P/13,13/B5,"Scienze filosofiche, pedagogiche ed economico-quantitative",2020,13 - Scienze economiche e statistiche
Associato,DEL SORDO Carlotta,F,BOLOGNA,,SECS-P/07,13/B1,Sociologia e Diritto dell'Economia,2020,13 - Scienze economiche e statistiche
