,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
24474,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARABIN Giovanni,M,Libera Università di BOLZANO,"Scienze Agrarie, Ambientali e Alimentari",AGR/09,07/C1,Non disponibile,2021,07 - Scienze agrarie e veterinarie
24475,Associato,CARACCIOLO DI TORCHIAROLO Francesco,M,Napoli Federico II,,AGR/01,07/A1,Agraria,2021,07 - Scienze agrarie e veterinarie
24476,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARAFA Ilaria,F,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/16,07/I1,Non disponibile,2021,07 - Scienze agrarie e veterinarie
24477,Associato confermato,CARBONE Anna,F,TUSCIA,,AGR/01,07/A1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24478,Associato,CARBONE Francesco,M,TUSCIA,,AGR/01,07/A1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24479,Ordinario,CARCANGIU Vincenzo,M,SASSARI,,VET/02,07/H1,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24480,Associato,CARDAZZO Barbara,F,PADOVA,,VET/04,07/H2,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2021,07 - Scienze agrarie e veterinarie
24481,Associato,CARDELLI Roberto,M,PISA,,AGR/13,07/E1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24482,Associato,CARDENIA Vladimiro,M,TORINO,,AGR/15,07/F1,"Scienze agrarie, forestali e alimentari",2021,07 - Scienze agrarie e veterinarie
24483,Associato,CARDINALE Massimiliano,M,SALENTO,,AGR/16,07/I1,Scienze e Tecnologie Biologiche ed Ambientali,2021,07 - Scienze agrarie e veterinarie
24484,Ricercatore,CARDINALETTI Gloriana,F,UDINE,,AGR/20,07/G1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24485,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARDINALI Federica,F,Politecnica delle MARCHE,,AGR/16,07/I1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24486,Ordinario,CARDINALI Gianluigi,M,PERUGIA,,AGR/16,07/I1,SCIENZE FARMACEUTICHE,2021,07 - Scienze agrarie e veterinarie
24487,Associato confermato,CAREDDU Giovanni Mario,M,SASSARI,,VET/09,07/H5,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24488,Associato,CARELLA Francesca,F,Napoli Federico II,,VET/03,07/H2,Biologia,2021,07 - Scienze agrarie e veterinarie
24489,Associato confermato,CARELLI Grazia,F,BARI,,VET/08,07/H4,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24490,Associato,CARIA Maria,F,SASSARI,,AGR/09,07/C1,Agraria,2021,07 - Scienze agrarie e veterinarie
24491,Associato confermato,CARIDI Andrea Domenico M.,M,Mediterranea di REGGIO CALABRIA,,AGR/16,07/I1,Agraria,2021,07 - Scienze agrarie e veterinarie
24492,Ordinario,CARILLO Petronia,F,"CAMPANIA - ""L. VANVITELLI""",,AGR/02,07/B1,"SCIENZE E TECNOLOGIE AMBIENTALI, BIOLOGICHE E FARMACEUTICHE (DISTABiF)",2021,07 - Scienze agrarie e veterinarie
24493,Associato,CARINI Eleonora,F,PARMA,,AGR/15,07/F1,Scienze degli Alimenti e del Farmaco,2021,07 - Scienze agrarie e veterinarie
24494,Ricercatore,CARLETTI Paolo,M,PADOVA,,AGR/13,07/E1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2021,07 - Scienze agrarie e veterinarie
24495,Associato,CARLUCCI Antonia,F,FOGGIA,,AGR/12,07/D1,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2021,07 - Scienze agrarie e veterinarie
24496,Ricercatore,CARLUCCI Domenico,M,BARI,,AGR/01,07/A1,Scienze Agro-Ambientali e Territoriali,2021,07 - Scienze agrarie e veterinarie
24497,Ordinario,CARLUCCIO Augusto,M,TERAMO,,VET/10,07/H5,FACOLTA' DI MEDICINA VETERINARIA,2021,07 - Scienze agrarie e veterinarie
24498,Ordinario,CARNICELLI Stefano,M,FIRENZE,,AGR/14,07/E1,Scienze della Terra (DST),2021,07 - Scienze agrarie e veterinarie
24499,Ordinario,CARNIER Paolo,M,PADOVA,,AGR/17,07/G1,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2021,07 - Scienze agrarie e veterinarie
24500,Ricercatore,CAROBBI Barbara,F,PADOVA,,VET/09,07/H5,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2021,07 - Scienze agrarie e veterinarie
24501,Ricercatore non confermato,CAROLLO Francesco Giuseppe,M,PALERMO,,AGR/08,07/C1,"Scienze Agrarie, Alimentari e Forestali",2021,07 - Scienze agrarie e veterinarie
24502,Associato,CAROPRESE Mariangela,F,FOGGIA,,AGR/19,07/G1,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2021,07 - Scienze agrarie e veterinarie
24503,Ordinario,CARPUTO Domenico,M,Napoli Federico II,,AGR/07,07/E1,Agraria,2021,07 - Scienze agrarie e veterinarie
24504,Ordinario,CARRER Marco,M,PADOVA,,AGR/05,07/B2,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2021,07 - Scienze agrarie e veterinarie
24505,Associato confermato,CARRUBBA Alessandra,F,PALERMO,,AGR/02,07/B1,"Scienze Agrarie, Alimentari e Forestali",2021,07 - Scienze agrarie e veterinarie
24506,Associato,CARUSO Gianluca,M,Napoli Federico II,,AGR/04,07/B1,Agraria,2021,07 - Scienze agrarie e veterinarie
24507,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CARUSO Giovanni,M,PISA,,AGR/03,07/B2,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24508,Ricercatore,CARUSO Luciano,M,CATANIA,,AGR/09,07/C1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2021,07 - Scienze agrarie e veterinarie
24509,Ricercatore,CARUSO Marisa Carmela,F,BASILICATA,,AGR/15,07/F1,"Scuola di Scienze Agrarie, Forestali, Alimentari ed Ambientali",2021,07 - Scienze agrarie e veterinarie
24510,Ordinario,CARUSO Tiziano,M,PALERMO,,AGR/03,07/B2,"Scienze Agrarie, Alimentari e Forestali",2021,07 - Scienze agrarie e veterinarie
24511,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARZEDDA Matteo,M,TRIESTE,,AGR/01,07/A1,"SCIENZE ECONOMICHE, AZIENDALI, MATEMATICHE E STATISTICHE",2021,07 - Scienze agrarie e veterinarie
24512,Ordinario,CASA Raffaele,M,TUSCIA,,AGR/02,07/B1,Scienze Agrarie e Forestali,2021,07 - Scienze agrarie e veterinarie
24513,Associato confermato,CASADEI Stefano,M,PERUGIA,,AGR/08,07/C1,INGEGNERIA CIVILE ED AMBIENTALE,2021,07 - Scienze agrarie e veterinarie
24514,Ricercatore,CASAGRANDE PROIETTI Patrizia,F,PERUGIA,,VET/05,07/H3,MEDICINA VETERINARIA,2021,07 - Scienze agrarie e veterinarie
24515,Associato,CASARTELLI Morena,F,MILANO,,AGR/11,07/D1,Bioscienze,2021,07 - Scienze agrarie e veterinarie
24516,Associato,CASATI Paola,F,MILANO,,AGR/12,07/D1,"Scienze agrarie e ambientali - Produzione, Territorio, Agroenergia",2021,07 - Scienze agrarie e veterinarie
24517,Ordinario,CASCONE Giovanni,M,CATANIA,,AGR/10,07/C1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2021,07 - Scienze agrarie e veterinarie
24518,Ordinario,CASELLA Sergio,M,PADOVA,,AGR/16,07/I1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2021,07 - Scienze agrarie e veterinarie
24519,Associato confermato,CASIERI Arturo,M,BARI,,AGR/01,07/A1,Scienze Agro-Ambientali e Territoriali,2021,07 - Scienze agrarie e veterinarie
24520,Ordinario,CASINI Leonardo,M,FIRENZE,,AGR/01,07/A1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24521,Ricercatore,CASINI Lucia,F,PISA,,AGR/18,07/G1,SCIENZE VETERINARIE,2021,07 - Scienze agrarie e veterinarie
24522,Associato confermato,CASINI Paolo,M,FIRENZE,,AGR/02,07/B1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24523,Ordinario,CASIRAGHI Ernestina Maria,F,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2021,07 - Scienze agrarie e veterinarie
24524,Ordinario,CASSANDRO Martino,M,PADOVA,,AGR/17,07/G1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2021,07 - Scienze agrarie e veterinarie
24525,Ricercatore,CASSANELLI Stefano,M,MODENA e REGGIO EMILIA,,AGR/07,07/E1,Scienze della vita,2021,07 - Scienze agrarie e veterinarie
24526,Associato,CASSINI Rudi,M,PADOVA,,VET/06,07/H3,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2021,07 - Scienze agrarie e veterinarie
24527,Associato,CASTAGNA Antonella,F,PISA,,AGR/13,07/E1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24528,Ricercatore,CASTAGNA Claudia,F,TORINO,,VET/01,07/H1,Scienze veterinarie,2021,07 - Scienze agrarie e veterinarie
24529,Ordinario,CASTAGNARO Massimo,M,PADOVA,,VET/03,07/H2,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2021,07 - Scienze agrarie e veterinarie
24530,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CASTAGNERI Daniele,M,PADOVA,,AGR/05,07/B2,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2021,07 - Scienze agrarie e veterinarie
24531,Ordinario,CASTAGNETTI Carolina,F,BOLOGNA,,VET/10,07/H5,Scienze Mediche Veterinarie,2021,07 - Scienze agrarie e veterinarie
24532,Associato,CASTALDI Paola,F,SASSARI,,AGR/13,07/E1,Agraria,2021,07 - Scienze agrarie e veterinarie
24533,Associato,CASTELLANO Sergio,M,FOGGIA,,AGR/10,07/C1,"SCIENZE AGRARIE, ALIMENTI, RISORSE NATURALI E INGEGNERIA",2021,07 - Scienze agrarie e veterinarie
24534,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CASTELLARI Elena,F,Cattolica del Sacro Cuore,"Scienze Agrarie, Alimentari e Ambientali",AGR/01,07/A1,ECONOMIA AGRO-ALIMENTARE,2021,07 - Scienze agrarie e veterinarie
24535,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASTELLI Giulio,M,FIRENZE,,AGR/08,07/C1,"SCIENZE E TECNOLOGIE AGRARIE, ALIMENTARI, AMBIENTALI E FORESTALI (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24536,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASTELLI Michele,M,PAVIA,,VET/06,07/H3,"BIOLOGIA E BIOTECNOLOGIE ""LAZZARO SPALLANZANI""",2021,07 - Scienze agrarie e veterinarie
24537,Associato,CASTELLINI Alessandra,F,BOLOGNA,,AGR/01,07/A1,Scienze e Tecnologie Agro-Alimentari,2021,07 - Scienze agrarie e veterinarie
24538,Associato confermato,CASTELLINI Cesare,M,PERUGIA,,AGR/20,07/G1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24539,Ordinario,CASTORIA Raffaello,M,MOLISE,,AGR/12,07/D1,"Agricoltura, Ambiente e Alimenti",2021,07 - Scienze agrarie e veterinarie
24540,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASTORINA Giulia,F,MILANO,,AGR/07,07/E1,"SCIENZE AGRARIE E AMBIENTALI - PRODUZIONE, TERRITORIO, AGROENERGIA",2021,07 - Scienze agrarie e veterinarie
24541,Associato confermato,CASUCCI Cristiano,M,Politecnica delle MARCHE,,AGR/13,07/E1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24542,Ordinario,CATALANO Pasquale,M,MOLISE,,AGR/09,07/C1,"Agricoltura, Ambiente e Alimenti",2021,07 - Scienze agrarie e veterinarie
24543,Ordinario,CATANIA Pietro,M,PALERMO,,AGR/09,07/C1,"Scienze Agrarie, Alimentari e Forestali",2021,07 - Scienze agrarie e veterinarie
24544,Associato confermato,CATARA Vittoria,F,CATANIA,,AGR/12,07/D1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2021,07 - Scienze agrarie e veterinarie
24545,Associato confermato,CATELLANI Paolo,M,PADOVA,,VET/04,07/H2,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2021,07 - Scienze agrarie e veterinarie
24546,Ordinario,CATELLI Elena,F,BOLOGNA,,VET/05,07/H3,Scienze Mediche Veterinarie,2021,07 - Scienze agrarie e veterinarie
24547,Ordinario,CATONE Giuseppe,M,MESSINA,,VET/10,07/H5,Scienze Veterinarie,2021,07 - Scienze agrarie e veterinarie
24548,Associato confermato,CATTANEO Dina,F,PADOVA,,AGR/05,07/B2,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2021,07 - Scienze agrarie e veterinarie
24549,Associato confermato,CATTANEO Donata Maria Iolanda Renata,F,MILANO,,AGR/18,07/G1,"Scienze veterinarie per la salute, la produzione animale e la sicurezza alimentare ""Carlo Cantoni"" (VESPA)",2021,07 - Scienze agrarie e veterinarie
24550,Ricercatore,CATTANEO Stefano,M,MILANO,,AGR/15,07/F1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2021,07 - Scienze agrarie e veterinarie
24551,Associato,CAVALCA Lucia,F,MILANO,,AGR/16,07/I1,"Scienze per gli alimenti, la nutrizione e l'ambiente",2021,07 - Scienze agrarie e veterinarie
24552,Associato,CAVALIERE Alessia,F,MILANO,,AGR/01,07/A1,Scienze e politiche ambientali,2021,07 - Scienze agrarie e veterinarie
24553,Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),CAVALLERO Serena,F,"ROMA ""La Sapienza""",,VET/06,07/H3,SANITÀ PUBBLICA E MALATTIE INFETTIVE,2021,07 - Scienze agrarie e veterinarie
24554,Ricercatore,CAVALLI Alessandra,F,BARI,,VET/05,07/H3,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24555,Ordinario,CAVALLI Raffaele,M,PADOVA,,AGR/09,07/C1,TERRITORIO E SISTEMI AGRO-FORESTALI (TESAF),2021,07 - Scienze agrarie e veterinarie
24556,Ordinario,CAVALLINI Andrea,M,PISA,,AGR/07,07/E1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24557,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAVALLINI Damiano,M,BOLOGNA,,AGR/18,07/G1,SCIENZE MEDICHE VETERINARIE,2021,07 - Scienze agrarie e veterinarie
24558,Associato,CAVALLO Aurora,F,"Univ. Telematica ""Universitas MERCATORUM""",Economia,AGR/01,07/A1,ECONOMIA,2021,07 - Scienze agrarie e veterinarie
24559,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAVALLO Carla,F,Napoli Federico II,,AGR/01,07/A1,AGRARIA,2021,07 - Scienze agrarie e veterinarie
24560,Associato,CAVANI Luciano,M,BOLOGNA,,AGR/13,07/E1,Scienze e Tecnologie Agro-Alimentari,2021,07 - Scienze agrarie e veterinarie
24561,Ordinario,CAVELLA Silvana,F,Napoli Federico II,,AGR/15,07/F1,Agraria,2021,07 - Scienze agrarie e veterinarie
24562,Ordinario,CAVICCHI Alessio,M,PISA,,AGR/01,07/A1,"SCIENZE AGRARIE, ALIMENTARI E AGRO-AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24563,Associato,CAVICCHIOLI Daniele,M,MILANO,,AGR/01,07/A1,Scienze e politiche ambientali,2021,07 - Scienze agrarie e veterinarie
24564,Associato,CAVICCHIOLI Laura,F,PADOVA,,VET/03,07/H2,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2021,07 - Scienze agrarie e veterinarie
24565,Ordinario,CAVIRANI Sandro,M,PARMA,,VET/05,07/H3,Scienze Medico-Veterinarie,2021,07 - Scienze agrarie e veterinarie
24566,Associato confermato,CAZORZI Federico,M,UDINE,,AGR/08,07/C1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24567,Associato,CAZZATO Eugenio,M,BARI,,AGR/02,07/B1,Scienze Agro-Ambientali e Territoriali,2021,07 - Scienze agrarie e veterinarie
24568,Associato,CECCHERINI Maria Teresa,F,FIRENZE,,AGR/13,07/E1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24569,Associato,CECCHI Francesca,F,PISA,,AGR/17,07/G1,SCIENZE VETERINARIE,2021,07 - Scienze agrarie e veterinarie
24570,Ordinario,CECCHINATO Alessio,M,PADOVA,,AGR/17,07/G1,AGRONOMIA ANIMALI ALIMENTI RISORSE NATURALI E AMBIENTE - DAFNAE,2021,07 - Scienze agrarie e veterinarie
24571,Ordinario,CECCHINATO Mattia,M,PADOVA,,VET/05,07/H3,"MEDICINA ANIMALE, PRODUZIONI E SALUTE - MAPS",2021,07 - Scienze agrarie e veterinarie
24572,Associato confermato,CECCHINI Massimo,M,TUSCIA,,AGR/09,07/C1,Scienze Agrarie e Forestali,2021,07 - Scienze agrarie e veterinarie
24573,Ricercatore,CECCHINI GUALANDI Stefano,M,BASILICATA,,AGR/20,07/G1,Scienze,2021,07 - Scienze agrarie e veterinarie
24574,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CECCOBELLI Simone,M,Politecnica delle MARCHE,,AGR/17,07/G1,"SCIENZE AGRARIE, ALIMENTARI ED AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24575,Ordinario,CECCON Paolo,M,UDINE,,AGR/02,07/B1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24576,Associato,CECI Edmondo,M,BARI,,VET/04,07/H2,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24577,Ordinario,CECILIANI Fabrizio,M,MILANO,,VET/03,07/H2,Medicina veterinaria,2021,07 - Scienze agrarie e veterinarie
24578,Ordinario,CELANO Gaetano Vitale,M,BARI,,VET/04,07/H2,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24579,Associato,CELANO Giuseppe,M,SALERNO,,AGR/03,07/B2,Farmacia,2021,07 - Scienze agrarie e veterinarie
24580,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CELANO Giuseppe,M,BARI,,AGR/16,07/I1,"SCIENZE DEL SUOLO, DELLA PIANTA E DEGLI ALIMENTI (DI.S.S.P.A.)",2021,07 - Scienze agrarie e veterinarie
24581,Ordinario,CELI Luisella Roberta,F,TORINO,,AGR/13,07/E1,"Scienze agrarie, forestali e alimentari",2021,07 - Scienze agrarie e veterinarie
24582,Associato confermato,CELOTTI Emilio,M,UDINE,,AGR/15,07/F1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24583,Ordinario,CEMBALO Luigi,M,Napoli Federico II,,AGR/01,07/A1,Agraria,2021,07 - Scienze agrarie e veterinarie
24584,Associato confermato,CENCI GOGA Beniamino Terzo,M,PERUGIA,,VET/04,07/H2,MEDICINA VETERINARIA,2021,07 - Scienze agrarie e veterinarie
24585,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CENTELLEGHE Cinzia,F,PADOVA,,VET/03,07/H2,BIOMEDICINA COMPARATA E ALIMENTAZIONE (BCA),2021,07 - Scienze agrarie e veterinarie
24586,Associato,CENTODUCATI Gerardo,M,BARI,,AGR/20,07/G1,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24587,Ordinario,CEOLONI Carla,F,TUSCIA,,AGR/07,07/E1,Scienze Agrarie e Forestali,2021,07 - Scienze agrarie e veterinarie
24588,Ordinario,CEROLINI Silvia,F,MILANO,,AGR/20,07/G1,Medicina veterinaria,2021,07 - Scienze agrarie e veterinarie
24589,Associato,CERQUETELLA Matteo,M,CAMERINO,,VET/08,07/H4,SCUOLA DI BIOSCIENZE E MEDICINA VETERINARIA,2021,07 - Scienze agrarie e veterinarie
24590,Ricercatore,CERRATO Michele,M,SALERNO,,AGR/01,07/A1,Farmacia,2021,07 - Scienze agrarie e veterinarie
24591,Associato,CERRONI Simone,M,TRENTO,,AGR/01,07/A1,Economia e Management,2021,07 - Scienze agrarie e veterinarie
24592,Associato confermato,CERRUTO Emanuele,M,CATANIA,,AGR/09,07/C1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2021,07 - Scienze agrarie e veterinarie
24593,Ordinario,CERTINI Giacomo,M,FIRENZE,,AGR/14,07/E1,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24594,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CERUSO Marina,F,Napoli Federico II,,VET/04,07/H2,MEDICINA VETERINARIA E PRODUZIONI ANIMALI,2021,07 - Scienze agrarie e veterinarie
24595,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CERVELLI Elena,F,Napoli Federico II,,AGR/10,07/C1,AGRARIA,2021,07 - Scienze agrarie e veterinarie
24596,Ordinario,CESCO Stefano,M,Libera Università di BOLZANO,Scienze e Tecnologie,AGR/13,07/E1,"FACOLTA' DI SCIENZE AGRARIE, AMBIENTALI E ALIMENTARI",2021,07 - Scienze agrarie e veterinarie
24597,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CETERA Paola,F,SASSARI,,AGR/06,07/B2,AGRARIA,2021,07 - Scienze agrarie e veterinarie
24598,Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),CEVOLI Chiara,F,BOLOGNA,,AGR/09,07/C1,SCIENZE E TECNOLOGIE AGRO-ALIMENTARI,2021,07 - Scienze agrarie e veterinarie
24599,Associato,CHAVES LOPEZ Clemencia,F,TERAMO,,AGR/16,07/I1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2021,07 - Scienze agrarie e veterinarie
24600,Ordinario,CHELI Federica,F,MILANO,,AGR/18,07/G1,"Scienze veterinarie per la salute, la produzione animale e la sicurezza alimentare ""Carlo Cantoni"" (VESPA)",2021,07 - Scienze agrarie e veterinarie
24601,Associato,CHESSA Bernardo,M,SASSARI,,VET/05,07/H3,Medicina Veterinaria,2021,07 - Scienze agrarie e veterinarie
24602,Associato,CHESSA Stefania,F,TORINO,,AGR/17,07/G1,Scienze veterinarie,2021,07 - Scienze agrarie e veterinarie
24603,Ricercatore,CHIAIESE Pasquale,M,Napoli Federico II,,AGR/07,07/E1,Agraria,2021,07 - Scienze agrarie e veterinarie
24604,Associato,CHIANCONE Benedetta,F,PARMA,,AGR/03,07/B2,Scienze degli Alimenti e del Farmaco,2021,07 - Scienze agrarie e veterinarie
24605,Associato,CHIAVARO Emma,F,PARMA,,AGR/15,07/F1,Scienze degli Alimenti e del Farmaco,2021,07 - Scienze agrarie e veterinarie
24606,Ricercatore,CHIAVAZZA Paola Maria,F,TORINO,,AGR/04,07/B1,"Scienze agrarie, forestali e alimentari",2021,07 - Scienze agrarie e veterinarie
24607,Associato confermato,CHIES Luigi,M,Mediterranea di REGGIO CALABRIA,,AGR/17,07/G1,Agraria,2021,07 - Scienze agrarie e veterinarie
24608,Ricercatore,CHIESA Fiorella,F,UDINE,,AGR/11,07/D1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24609,Associato,CHIESA Francesco,M,TORINO,,VET/04,07/H2,Scienze veterinarie,2021,07 - Scienze agrarie e veterinarie
24610,Associato,CHIESA Luca Maria,M,MILANO,,VET/04,07/H2,"Scienze veterinarie per la salute, la produzione animale e la sicurezza alimentare ""Carlo Cantoni"" (VESPA)",2021,07 - Scienze agrarie e veterinarie
24611,Associato,CHILLEMI Giovanni,M,TUSCIA,,AGR/17,07/G1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24612,Associato confermato,CHILOSI Gabriele,M,TUSCIA,,AGR/12,07/D1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24613,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CHINCARINI Matteo,M,TERAMO,,AGR/19,07/G1,FACOLTA' DI MEDICINA VETERINARIA,2021,07 - Scienze agrarie e veterinarie
24614,Associato,CHINNICI Fabio,M,BOLOGNA,,AGR/15,07/F1,Scienze e Tecnologie Agro-Alimentari,2021,07 - Scienze agrarie e veterinarie
24615,Associato,CHINNICI Gaetano,M,CATANIA,,AGR/01,07/A1,"Agricoltura, Alimentazione e Ambiente (Di3A)",2021,07 - Scienze agrarie e veterinarie
24616,Associato confermato,CHIOCCHETTI Roberto,M,BOLOGNA,,VET/01,07/H1,Scienze Mediche Veterinarie,2021,07 - Scienze agrarie e veterinarie
24617,Ricercatore,CHIODO Emilio,M,TERAMO,,AGR/01,07/A1,FACOLTA' DI BIOSCIENZE E TECNOLOGIE AGRO-ALIMENTARI E AMBIENTALI,2021,07 - Scienze agrarie e veterinarie
24618,Ordinario,CHIOFALO Biagina,F,MESSINA,,AGR/18,07/G1,Scienze Veterinarie,2021,07 - Scienze agrarie e veterinarie
24619,Ordinario,CHIOFALO Vincenzo,M,MESSINA,,AGR/18,07/G1,"Scienze Chimiche, Biologiche, Farmaceutiche ed Ambientali",2021,07 - Scienze agrarie e veterinarie
24620,Ricercatore,CHIORRI Massimo,M,PERUGIA,,AGR/01,07/A1,"SCIENZE AGRARIE, ALIMENTARI E AMBIENTALI",2021,07 - Scienze agrarie e veterinarie
24621,Ordinario,CHIRICI Gherardo,M,FIRENZE,,AGR/05,07/B2,"Scienze e Tecnologie Agrarie, Alimentari, Ambientali e Forestali (DAGRI)",2021,07 - Scienze agrarie e veterinarie
24622,Associato,CHIRICO Giovanni Battista,M,Napoli Federico II,,AGR/08,07/C1,Agraria,2021,07 - Scienze agrarie e veterinarie
24623,Associato confermato,CHIRONI Stefania,F,PALERMO,,AGR/01,07/A1,"Scienze Agrarie, Alimentari e Forestali",2021,07 - Scienze agrarie e veterinarie
24624,Associato,CHITI Tommaso,M,TUSCIA,,AGR/14,07/E1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24625,Ricercatore,CHIUMENTI Alessandro,M,UDINE,,AGR/09,07/C1,"Scienze AgroAlimentari, Ambientali e Animali",2021,07 - Scienze agrarie e veterinarie
24626,Associato confermato,CIAFFI Mario,M,TUSCIA,,AGR/07,07/E1,"Innovazione nei sistemi biologici, agroalimentari e forestali",2021,07 - Scienze agrarie e veterinarie
24627,Associato,CIAMPOLINI Roberta,F,PISA,,AGR/17,07/G1,SCIENZE VETERINARIE,2021,07 - Scienze agrarie e veterinarie
