Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato confermato,MACAIONE Vincenzo,M,MESSINA,Medicina e Chirurgia,BIO/12,,SCIENZE BIOCHIMICHE FISIOLOGICHE E DELLA NUTRIZIONE,2010,05 - Scienze biologiche
Associato confermato,MACALUSO Andrea,M,"ROMA ""Foro Italico""",Scienze Motorie,BIO/09,,SCIENZE DEL MOVIMENTO UMANO E DELLO SPORT,2010,05 - Scienze biologiche
Ricercatore,MACCARI Francesca,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/10,,BIOLOGIA,2010,05 - Scienze biologiche
Ricercatore non confermato,MACCARONE Rita,F,L'AQUILA,Biotecnologie,BIO/09,,SCIENZE E TECNOLOGIE BIOMEDICHE,2010,05 - Scienze biologiche
Ordinario,MACCARRONE Mauro,M,TERAMO,Medicina Veterinaria,BIO/10,,CENTRO INTEGRATO DI RICERCA (C.I.R.),2010,05 - Scienze biologiche
Ricercatore,MACCHERINI Simona,F,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/03,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
Ricercatore,MACCHI Beatrice,F,"ROMA ""Tor Vergata""",Medicina e Chirurgia,BIO/14,,NEUROSCIENZE,2010,05 - Scienze biologiche
Ordinario,MACCHI Emilio,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA EVOLUTIVA E FUNZIONALE,2010,05 - Scienze biologiche
Associato confermato,MACCHI Paolo,M,TRENTO,Scienze Matematiche Fisiche e Naturali,BIO/11,,FISICA,2010,05 - Scienze biologiche
Associato non confermato,MACCHI Veronica,F,PADOVA,Medicina e Chirurgia,BIO/16,,MEDICINA MOLECOLARE,2010,05 - Scienze biologiche
Ordinario,MACCHIARELLI Guido,M,L'AQUILA,Medicina e Chirurgia,BIO/16,,SCIENZE DELLA SALUTE,2010,05 - Scienze biologiche
Ricercatore non confermato,MACCHIONI Lara,F,PERUGIA,Medicina e Chirurgia,BIO/10,,MEDICINA INTERNA,2010,05 - Scienze biologiche
Ordinario,MACINO Giuseppe,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/13,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
Ricercatore non confermato,MACONE Alberto,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
Ricercatore,MADEDDU Roberto Beniamino Guglielmo,M,SASSARI,Medicina e Chirurgia,BIO/17,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Associato confermato,MADONI Paolo,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
Associato confermato,MAESTRI Elena,F,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/13,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
Associato confermato,MAESTRINI Elena,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore,MAFFEI Francesca,F,BOLOGNA,Farmacia,BIO/14,,FARMACOLOGIA,2010,05 - Scienze biologiche
Ordinario,MAFFEI Massimo Emilio,M,TORINO,Scienze Matematiche Fisiche e Naturali,BIO/04,,SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI-LIFE SCIENCES AND SYSTEMS BIOLOGY,2010,05 - Scienze biologiche
Associato confermato,MAFFIA Michele,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2010,05 - Scienze biologiche
Ricercatore,MAFFIA Pasquale,M,Napoli Federico II,Scienze Biotecnologiche,BIO/14,,FARMACOLOGIA SPERIMENTALE,2010,05 - Scienze biologiche
Associato confermato,MAFFIONE Angela Bruna,F,FOGGIA,Medicina e Chirurgia,BIO/16,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Ordinario,MAGAUDDA Ludovico,M,MESSINA,Medicina e Chirurgia,BIO/16,,BIOMORFOLOGIA E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Ordinario,MAGGI Adriana Caterina,F,MILANO,Farmacia,BIO/14,,SCIENZE FARMACOLOGICHE,2010,05 - Scienze biologiche
Ricercatore,MAGGI Franco,M,MILANO,Farmacia,BIO/14,,SCIENZE FARMACOLOGICHE,2010,05 - Scienze biologiche
Ricercatore non confermato,MAGGI Laura,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/09,,FISIOLOGIA E FARMACOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MAGGI Oriana,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/02,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
Associato confermato,MAGGI Roberto,M,MILANO,Farmacia,BIO/09,,"ENDOCRINOLOGIA, FISIOPATOLOGIA E BIOLOGIA APPLICATA",2010,05 - Scienze biologiche
Ordinario,MAGGIO Roberto,M,L'AQUILA,Medicina e Chirurgia,BIO/14,,MEDICINA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore,MAGGIONI Martina Anna,F,MILANO,Scienze Motorie,BIO/09,,"SCIENZE DELLO SPORT, NUTRIZIONE E SALUTE",2010,05 - Scienze biologiche
Ordinario,MAGHERINI Pier Cosimo,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/09,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Ricercatore,MAGI Simona,F,Politecnica delle MARCHE,Medicina e Chirurgia,BIO/14,,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2010,05 - Scienze biologiche
Ricercatore,MAGISTRETTI Jacopo,M,PAVIA,Scienze Matematiche Fisiche e Naturali,BIO/09,,"BIOLOGIA E BIOTECNOLOGIE ""LAZZARO SPALLANZANI""",2010,05 - Scienze biologiche
Ordinario,MAGNANI Mauro,M,Urbino Carlo Bo,Scienze e Tecnologie,BIO/10,,SCIENZE BIOMOLECOLARI,2010,05 - Scienze biologiche
Ricercatore,MAGNELLI Lucia,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,BIO/11,,PATOLOGIA E ONCOLOGIA SPERIMENTALI,2010,05 - Scienze biologiche
Ricercatore,MAGNELLI Valeria,F,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE DELL'AMBIENTE E DELLA VITA,2010,05 - Scienze biologiche
Associato confermato,MAGNI Fulvio,M,MILANO-BICOCCA,Medicina e Chirurgia,BIO/10,,MEDICINA SPERIMENTALE (DIMS),2010,05 - Scienze biologiche
Ordinario,MAGNI Giulio,M,Politecnica delle MARCHE,Medicina e Chirurgia,BIO/10,,PATOLOGIA MOLECOLARE E TERAPIE INNOVATIVE,2010,05 - Scienze biologiche
Ricercatore,MAGRI Chiara,F,BRESCIA,Medicina e Chirurgia,BIO/13,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Associato confermato,MAGRI Donatella,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/02,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
Ricercatore,MAIDA Immacolata,F,BARI,Medicina e Chirurgia,BIO/13,,SCIENZE MEDICHE DI BASE (SMB),2010,05 - Scienze biologiche
Ordinario,MAIOLI Claudio,M,BRESCIA,Medicina e Chirurgia,BIO/09,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Ricercatore,MAIOLI Emanuela,F,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/09,,FISIOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MAIOLI Margherita,F,SASSARI,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Associato confermato,MAIOLI Maria Grazia,F,BOLOGNA,Medicina e Chirurgia,BIO/09,,FISIOLOGIA UMANA E GENERALE,2010,05 - Scienze biologiche
Associato confermato,MAIONE Rossella,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/13,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
Ordinario,MAIONE Sabatino,M,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,BIO/14,,MEDICINA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore,MAIORANO Porzia,F,BARI,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA,2010,05 - Scienze biologiche
Ordinario,MAIORINO Matilde,F,PADOVA,Medicina e Chirurgia,BIO/10,,CHIMICA BIOLOGICA,2010,05 - Scienze biologiche
Associato non confermato,MAISANO Maria,F,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA ANIMALE ED ECOLOGIA MARINA,2010,05 - Scienze biologiche
Ricercatore,MAISTO Giulia,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA STRUTTURALE E FUNZIONALE,2010,05 - Scienze biologiche
Ricercatore,MAIURI Maria Chiara,F,Napoli Federico II,Scienze Biotecnologiche,BIO/14,,FARMACOLOGIA SPERIMENTALE,2010,05 - Scienze biologiche
Associato confermato,MAJELLO Barbara,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA STRUTTURALE E FUNZIONALE,2010,05 - Scienze biologiche
Associato confermato,MAJONE Franca,F,PADOVA,Medicina e Chirurgia,BIO/13,,BIOLOGIA,2010,05 - Scienze biologiche
Ordinario,MALACARNE Giorgio,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE DELL'AMBIENTE E DELLA VITA,2010,05 - Scienze biologiche
Ordinario,MALACRIDA Anna Rodolfa,F,PAVIA,Scienze Matematiche Fisiche e Naturali,BIO/05,,"BIOLOGIA E BIOTECNOLOGIE ""LAZZARO SPALLANZANI""",2010,05 - Scienze biologiche
Ricercatore,MALAGOLI Davide,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/06,,BIOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MALANGA Maria,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/10,,BIOLOGIA STRUTTURALE E FUNZIONALE,2010,05 - Scienze biologiche
Associato confermato,MALASPINA Patrizia,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA,2010,05 - Scienze biologiche
Ordinario,MALATESTA Francesco,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
Ricercatore,MALATESTA Manuela,F,VERONA,Scienze Motorie,BIO/16,,"SCIENZE NEUROLOGICHE, NEUROPSICOLOGICHE, MORFOLOGICHE E MOTORIE",2010,05 - Scienze biologiche
Ricercatore,MALATESTA Paolo,M,GENOVA,Medicina e Chirurgia,BIO/11,,MEDICINA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore,MALAVASI Stefano,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,BIO/07,,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2010,05 - Scienze biologiche
Ricercatore,MALCEVSCHI Sergio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,BIO/07,,ECOLOGIA DEL TERRITORIO,2010,05 - Scienze biologiche
Associato confermato,MALECI Laura,F,FIRENZE,Farmacia,BIO/15,,"BIOLOGIA EVOLUZIONISTICA ""LEO PARDI""",2010,05 - Scienze biologiche
Ordinario,MALGAROLI Antonio,M,UNISR - San Raffaele,Medicina e Chirurgia,BIO/09,,FACOLTA' DI PSICOLOGIA,2010,05 - Scienze biologiche
Associato confermato,MALLAMACI Antonio,M,SISSA - TRIESTE,Classe di Fisica e Classe di Matematica,BIO/11,,AREA NEUROSCIENZE,2010,05 - Scienze biologiche
Ricercatore,MALLAMACI Rosanna,F,BARI,Farmacia,BIO/09,,"BIOSCIENZE, BIOTECNOLOGIE E SCIENZE FARMACOLOGICHE",2010,05 - Scienze biologiche
Ordinario,MALLARDI Franco,M,UDINE,Medicina e Chirurgia,BIO/16,,RICERCHE MEDICHE E MORFOLOGICHE,2010,05 - Scienze biologiche
Ricercatore,MALLARDO Massimo,M,Napoli Federico II,Scienze Biotecnologiche,BIO/13,,BIOCHIMICA E BIOTECNOLOGIE MEDICHE,2010,05 - Scienze biologiche
Ricercatore,MALUCELLI Emil,M,BOLOGNA,Medicina e Chirurgia,BIO/12,,"MEDICINA INTERNA, DELL'INVECCHIAMENTO E MALATTIE NEFROLOGICHE",2010,05 - Scienze biologiche
Ricercatore,MAMMOLI Claudia,F,PISA,Medicina e Chirurgia,BIO/12,,"ENDOCRINOLOGIA E METABOLISMO, ORTOPEDIA E TRAUMATOLOGIA, MEDICINA DEL LAVORO",2010,05 - Scienze biologiche
Ricercatore,MAMOLINI Elisabetta,F,FERRARA,Scienze Matematiche Fisiche e Naturali,BIO/18,,BIOLOGIA ED EVOLUZIONE,2010,05 - Scienze biologiche
Ordinario,MANAO Giampaolo,M,FIRENZE,Farmacia,BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
Associato confermato,MANASSERI Luigi,M,MESSINA,Medicina e Chirurgia,BIO/09,,SCIENZE BIOCHIMICHE FISIOLOGICHE E DELLA NUTRIZIONE,2010,05 - Scienze biologiche
Ordinario,MANCA Laura,F,SASSARI,Scienze Matematiche Fisiche e Naturali,BIO/10,,"SCIENZE FISIOLOGICHE, BIOCHIMICHE E CELLULARI",2010,05 - Scienze biologiche
Ricercatore non confermato,MANCARDI Daniele,M,TORINO,"Medicina e Chirurgia II ""San Luigi Gonzaga""",BIO/09,,SCIENZE CLINICHE E BIOLOGICHE,2010,05 - Scienze biologiche
Ricercatore non confermato,MANCIA Annalaura,F,FERRARA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA ED EVOLUZIONE,2010,05 - Scienze biologiche
Ricercatore,MANCINELLI Enzo,M,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/09,,SCIENZE BIOMOLECOLARI E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Ricercatore,MANCINELLI Giorgio,M,SALENTO,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE E TECNOLOGIE BIOLOGICHE ED AMBIENTALI,2010,05 - Scienze biologiche
Ricercatore,MANCINELLI Graziella,F,GENOVA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA,2010,05 - Scienze biologiche
Associato confermato,MANCINELLI Rino,M,CAGLIARI,Medicina e Chirurgia,BIO/09,,SCIENZE APPLICATE AI BIOSISTEMI,2010,05 - Scienze biologiche
Ricercatore non confermato,MANCINELLI Romina,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/16,,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2010,05 - Scienze biologiche
Ordinario,MANCINI Francesco Paolo,M,SANNIO di BENEVENTO,Scienze Matematiche Fisiche e Naturali,BIO/10,,"SCIENZE PER LA BIOLOGIA, LA GEOLOGIA E L'AMBIENTE",2010,05 - Scienze biologiche
Ricercatore,MANCONI Renata,F,SASSARI,Scienze Matematiche Fisiche e Naturali,BIO/05,,ZOOLOGIA E GENETICA EVOLUZIONISTICA,2010,05 - Scienze biologiche
Ricercatore,MANCUSO Cesare,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,BIO/14,,FARMACOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MANDALA' Maurizio,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA CELLULARE,2010,05 - Scienze biologiche
Ricercatore,MANDICH Alberta,F,GENOVA,Scienze Matematiche Fisiche e Naturali,BIO/06,,STUDIO DEL TERRITORIO E DELLE SUE RISORSE,2010,05 - Scienze biologiche
Associato non confermato,MANDRIOLI Mauro,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/18,,BIOLOGIA,2010,05 - Scienze biologiche
Ordinario,MANES Fausto,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/07,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
Associato confermato,MANFIOLETTI Guidalberto,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,BIO/10,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
Ricercatore,MANFREDI Barbara Paola Emilia,F,MILANO,Medicina e Chirurgia,BIO/14,,"FARMACOLOGIA, CHEMIOTERAPIA E TOSSICOLOGIA MEDICA",2010,05 - Scienze biologiche
Ricercatore,MANFREDINI Matteo,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/08,,"GENETICA, BIOLOGIA DEI MICRORGANISMI, ANTROPOLOGIA, EVOLUZIONE",2010,05 - Scienze biologiche
Associato confermato,MANFREDINI Rossella,F,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/13,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Ricercatore,MANFRIDI Alfredo,M,MILANO,Medicina e Chirurgia,BIO/09,,FISIOLOGIA UMANA,2010,05 - Scienze biologiche
Associato confermato,MANGANARO Antonio,M,MESSINA,Scienze Matematiche Fisiche e Naturali,BIO/07,,BIOLOGIA ANIMALE ED ECOLOGIA MARINA,2010,05 - Scienze biologiche
Associato confermato,MANGANELLI Giuseppe,M,SIENA,Scienze Matematiche Fisiche e Naturali,BIO/05,,SCIENZE AMBIENTALI,2010,05 - Scienze biologiche
Ricercatore,MANGHI Massimo,M,PARMA,Scienze Matematiche Fisiche e Naturali,BIO/09,,BIOLOGIA EVOLUTIVA E FUNZIONALE,2010,05 - Scienze biologiche
Ordinario,MANGIA Franco,M,"ROMA ""La Sapienza""",Medicina e Psicologia (*),BIO/13,,PSICOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MANGIONE Palma,F,PAVIA,Farmacia,BIO/10,,BIOCHIMICA,2010,05 - Scienze biologiche
Ricercatore,MANGONI Maria Luisa,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
Ricercatore,MANGONI Olga,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE BIOLOGICHE,2010,05 - Scienze biologiche
Associato confermato,MANICARDI Gian Carlo,M,MODENA e REGGIO EMILIA,Agraria,BIO/18,,SCIENZE AGRARIE E DEGLI ALIMENTI,2010,05 - Scienze biologiche
Associato confermato,MANICARDI Giuliano,M,MODENA e REGGIO EMILIA,Bioscienze e Biotecnologie,BIO/19,,SCIENZE BIOMEDICHE,2010,05 - Scienze biologiche
Associato confermato,MANNA Caterina,F,"CAMPANIA - ""L. VANVITELLI""",Medicina e Chirurgia,BIO/10,,"BIOCHIMICA E BIOFISICA ""FRANCESCO CEDRANGOLO""",2010,05 - Scienze biologiche
Associato confermato,MANNAIONI Guido,M,FIRENZE,Medicina e Chirurgia,BIO/14,,"FARMACOLOGIA PRECLINICA E CLINICA ""M. AIAZZI MANCINI""",2010,05 - Scienze biologiche
Ricercatore,MANNELLO Ferdinando,M,Urbino Carlo Bo,Scienze e Tecnologie,BIO/06,,SCIENZE BIOMOLECOLARI,2010,05 - Scienze biologiche
Associato non confermato,MANNI Lucia,F,PADOVA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA,2010,05 - Scienze biologiche
Ricercatore,MANNINO Anna Maria,F,PALERMO,Scienze Matematiche Fisiche e Naturali,BIO/02,,BIOLOGIA AMBIENTALE E BIODIVERSITA',2010,05 - Scienze biologiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),MANSY Sheref Samir,M,TRENTO,,BIO/10,05/E1,CENTRO DI BIOLOGIA INTEGRATA,2010,05 - Scienze biologiche
Ordinario,MANTOVANI Barbara,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,BIO/05,,BIOLOGIA EVOLUZIONISTICA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore non confermato,MANTOVANI Fiamma,F,TRIESTE,Medicina e Chirurgia,BIO/13,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
Ordinario,MANTOVANI Roberto,M,MILANO,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE BIOMOLECOLARI E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Associato confermato,MANZI Giorgio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),BIO/08,,BIOLOGIA AMBIENTALE,2010,05 - Scienze biologiche
Ordinario,MANZINI Giorgio,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,BIO/11,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
Ordinario,MANZO Luigi,M,PAVIA,Medicina e Chirurgia,BIO/14,,"SCIENZE CLINICO-CHIRURGICHE, DIAGNOSTICHE E PEDIATRICHE",2010,05 - Scienze biologiche
Ordinario,MANZOLI Lucia,F,BOLOGNA,Medicina e Chirurgia,BIO/16,,SCIENZE ANATOMICHE UMANE E FISIOPATOLOGIA DELL'APPARATO LOCOMOTORE,2010,05 - Scienze biologiche
Associato confermato,MANZONI Diego,M,PISA,Medicina e Chirurgia,BIO/09,,SCIENZE FISIOLOGICHE,2010,05 - Scienze biologiche
Ricercatore,MANZONI Marta,F,BRESCIA,Medicina e Chirurgia,BIO/10,,SCIENZE BIOMEDICHE E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Ricercatore,MARABINI Laura,F,MILANO,Medicina e Chirurgia,BIO/14,,"FARMACOLOGIA, CHEMIOTERAPIA E TOSSICOLOGIA MEDICA",2010,05 - Scienze biologiche
Ordinario,MARALDI Nadir Mario,M,BOLOGNA,Medicina e Chirurgia,BIO/17,,SCIENZE ANATOMICHE UMANE E FISIOPATOLOGIA DELL'APPARATO LOCOMOTORE,2010,05 - Scienze biologiche
Ricercatore,MARALDI Tullia,F,MODENA e REGGIO EMILIA,Medicina e Chirurgia,BIO/17,,"ATTIVITA' INTEGRATA DI LABORATORI, ANATOMIA PATOLOGICA E MEDICINA LEGALE",2010,05 - Scienze biologiche
Ricercatore,MARANGONI Roberto,M,PISA,Scienze Matematiche Fisiche e Naturali,BIO/10,,INFORMATICA,2010,05 - Scienze biologiche
Associato confermato,MARAS Bruno,M,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/10,,SCIENZE BIOCHIMICHE,2010,05 - Scienze biologiche
Ricercatore,MARASCO Rosangela,F,"CAMPANIA - ""L. VANVITELLI""",Scienze Matematiche Fisiche e Naturali,BIO/19,,SCIENZE DELLA VITA,2010,05 - Scienze biologiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),MARCATILI Paolo,M,"ROMA ""La Sapienza""",,BIO/10,,"SCIENZE BIOCHIMICHE ""ALESSANDRO ROSSI FANELLI""",2010,05 - Scienze biologiche
Associato confermato,MARCELLI Marco,M,TUSCIA,Scienze Matematiche Fisiche e Naturali,BIO/07,,SCIENZE ECOLOGICHE E BIOLOGICHE (DEB),2010,05 - Scienze biologiche
Ricercatore,MARCENARO Emanuela,F,GENOVA,Medicina e Chirurgia,BIO/17,,MEDICINA SPERIMENTALE,2010,05 - Scienze biologiche
Ricercatore non confermato,MARCHETTI Alessandra,F,"ROMA ""La Sapienza""",Farmacia e Medicina (*),BIO/13,,BIOTECNOLOGIE CELLULARI ED EMATOLOGIA,2010,05 - Scienze biologiche
Associato confermato,MARCHETTI Bianca Maria,F,CATANIA,Farmacia,BIO/14,,BIO-MEDICINA CLINICA E MOLECOLARE,2010,05 - Scienze biologiche
Associato confermato,MARCHETTI Giovanna,F,FERRARA,Medicina e Chirurgia,BIO/10,,BIOCHIMICA E BIOLOGIA MOLECOLARE,2010,05 - Scienze biologiche
Associato confermato,MARCHETTI Luigi,M,CAMERINO,Scienze e Tecnologie,BIO/06,,SCUOLA DI BIOSCIENZE E BIOTECNOLOGIE,2010,05 - Scienze biologiche
Ricercatore,MARCHETTI Maria Gabriella,F,FERRARA,Scienze Matematiche Fisiche e Naturali,BIO/06,,BIOLOGIA ED EVOLUZIONE,2010,05 - Scienze biologiche
Associato confermato,MARCHI Annalisa,F,CAGLIARI,Scienze Matematiche Fisiche e Naturali,BIO/18,,SCIENZE DELLA VITA E DELL'AMBIENTE (DI.S.V.A.),2010,05 - Scienze biologiche
